nombre,domicilio,localidad,departamento,provincia,cp,longitud,latitud
PALAZZESI,RIVADAVIA                           550,SAN JOSE DE LA ESQUINA,CASEROS,SANTA FE,2185,-61.70396329,-33.11250369
ZAMPATTI,RIVADAVIA                           1019,SAN JOSE DE LA ESQUINA,CASEROS,SANTA FE,2185,-61.70508677,-33.11696725
LINPOZZI,SAN MARTIN 499,SAN JOSE DE LA ESQUINA,CASEROS,SANTA FE,2185,-61.70165325,-33.11240639
VICTORIA,SAN MARTIN Y MORENO                 0,SAN JOSE DE LA ESQUINA,CASEROS,SANTA FE,2185,,
DORREGO,AV. DORREGO 2119,SAN LORENZO,SAN LORENZO,SANTA FE,2200,,
POTALIVO,AV. SAN MARTIN 2123,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73408665,-32.74115379
TERZAGHI,AV. SAN MARTIN 3071,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73341172,-32.73113601
ROMEGIALLI,AVDA. GUREL 689,SAN LORENZO,SAN LORENZO,SANTA FE,2200,,
CALZIA,BELGRANO 675,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73499938,-32.7467467
ESPAÐA,ESPAÐA 1795,ROSARIO,ROSARIO,SANTA FE,2000,-60.64953072,-32.95689887
FAGGI,ALBERDI 750,ROSARIO,ROSARIO,SANTA FE,2000,-60.68294793,-32.91873377
FRANZETTI,ESPAÐA 470,ROSARIO,ROSARIO,SANTA FE,2000,-60.64556606,-32.94112688
GIRAUDO,ESPAÐA 1372,ROSARIO,ROSARIO,SANTA FE,2000,-60.64830278,-32.95204498
JUAN CANALS,ESPAÐA 4496,ROSARIO,ROSARIO,SANTA FE,2000,-60.65731338,-32.98787879
LILJESTHROM,ARIJON AV 2757,ROSARIO,ROSARIO,SANTA FE,2000,-60.67554569,-33.00383254
MOSET,CORDOBA 8285,ROSARIO,ROSARIO,SANTA FE,2000,,
MARTINEZ,URUGUAY 110,ROSARIO,ROSARIO,SANTA FE,2000,,
PEREZ,ESPAÐA 5580,ROSARIO,ROSARIO,SANTA FE,2000,-60.65767595,-33.0020856
PILLIOD,GUATEMALA 1170,ROSARIO,ROSARIO,SANTA FE,2000,-60.71723313,-32.94119078
PAGANI,JUNIN 2402,ROSARIO,ROSARIO,SANTA FE,2000,,
ROBIN,ALBERDI 951,ROSARIO,ROSARIO,SANTA FE,2000,-60.68452411,-32.91678483
ROMEO,CORDOBA 7695,ROSARIO,ROSARIO,SANTA FE,2000,,
SCOLARI,DUARTE DE PERON EVA AV 3458,ROSARIO,ROSARIO,SANTA FE,2000,,
TREIDE,DORREGO MANUEL 5899,ROSARIO,ROSARIO,SANTA FE,2000,,
VICTORIA,ESPAÐA 620,ROSARIO,ROSARIO,SANTA FE,2000,-60.64599543,-32.94282356
CARATOLLI,ASURMENDI 501,ACEBAL,ROSARIO,SANTA FE,2109,-60.83568168,-33.24126894
VUKSICH,ASURMENDI 654,ACEBAL,ROSARIO,SANTA FE,2109,-60.83612491,-33.24298066
BARBERO,BV. CENTENARIO 352,ACEBAL,ROSARIO,SANTA FE,2109,-60.83393318,-33.23987408
MANSILLA,MA. SAN PEREYRA 603,ACEBAL,ROSARIO,SANTA FE,2109,,
RIOS,PTE. ROCA 371,ACEBAL,ROSARIO,SANTA FE,2109,,
MIOR,BV. OROÑO 1223,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.74008088,-32.73428746
MIRIAM GARCIA,BV. OROÑO 1546,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.7441531,-32.73355884
ALBANESI,DORREGO 704,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73744791,-32.75440047
RIOS,DORREGO 1554,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73726499,-32.7461933
SQUILLACE,DORREGO 2411,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.7368514,-32.73794317
FARMACIA A.M.U.R. ASOC. RURALISTA,Avenida San Martín 1147,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.7342988,-32.750141
VIVIANA SILVA,ENTRE RIOS 754,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73570398,-32.74307207
ALESSANDRINI,GRAL LOPEZ 932,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73536935,-32.75203483
CERRETTO,GRAL. LOPEZ 3708,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.7335846,-32.72493423
SUTKOWSKI,HIPOLITO YRIGOYEN 2698,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73599293,-32.73510041
GARCIA ALONSO,L N ALEM 617,SAN LORENZO,SAN LORENZO,SANTA FE,2200,,
MASSONI,MISIONES 1085,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.74079668,-32.75637915
ALI,PASAJE DEL INMIGRANTE 758,SAN LORENZO,SAN LORENZO,SANTA FE,2200,,
HOSPITAL GRANADEROS A CABALLO,RICHIERI 347,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73449455,-32.75785371
PANACEA,SALTA 690,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73510945,-32.74486501
FROSCHAUER,SAN CARLOS 744,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73267699,-32.75443665
DOCOLA,SAN MARTIN 3319,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73307694,-32.7288323
LUDUEÑA,SAN MARTIN 3882,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73225619,-32.7234002
MEROI,SAN MARTIN 1147,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73432698,-32.75011898
RUCCI,SAN MARTIN 943,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73437115,-32.75198492
S.O.E.P.U.,SAN MARTIN 968,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73436923,-32.75175146
SERENELLI,SAN MARTIN 1798,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73417279,-32.74402446
ALESSANDRI,SARGENTO CABRAL 1335,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73079624,-32.74848006
MARTINEZ,SARGENTO CABRAL 2345,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73057612,-32.73951888
ROJAS,SARGENTO CABRAL 552,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.7316285,-32.75678241
DE CRISTOFANO,GARIBALDI 295,ALBARELLOS,ROSARIO,SANTA FE,2101,-60.63724265,-33.23762478
LINGIARDI FABIANA,25 DE MAYO 567,ALCORTA,CONSTITUCIÓN,SANTA FE,2117,-61.12472601,-33.54175294
NARDONI,ALVEAR  213,ALCORTA,CONSTITUCIÓN,SANTA FE,2117,-61.12404622,-33.5448732
ROCCHI,AV. MITRE 109,ALCORTA,CONSTITUCIÓN,SANTA FE,2117,,
ALESSO,BELGRANO 394,ALCORTA,CONSTITUCIÓN,SANTA FE,2117,-61.12615532,-33.53847764
FERNANDEZ,ESPAÑA 798,ALCORTA,CONSTITUCIÓN,SANTA FE,2117,-61.12241112,-33.53951712
SACCANI,ITALIA 901,ALCORTA,CONSTITUCIÓN,SANTA FE,2117,-61.12171026,-33.5379359
DE BONIS,RECONQUISTA  846,ALCORTA,CONSTITUCIÓN,SANTA FE,2117,-61.12361274,-33.53611499
BENEDETTI,RIVADAVIA 203,ALCORTA,CONSTITUCIÓN,SANTA FE,2117,-61.12624913,-33.5410432
PLACENTI,BELGRANO 632,ALVAREZ,ROSARIO,SANTA FE,2107,-60.80305727,-33.13019972
NENCIONI,ITUZAIGO 347,ALVAREZ,ROSARIO,SANTA FE,2107,-60.80684719,-33.12657776
CIPRIANI,SAN MARTIN 603,ALVAREZ,ROSARIO,SANTA FE,2107,-60.80103546,-33.13056092
MANGIONE,PELLEGRINI 2198,ALVEAR,ROSARIO,SANTA FE,2126,-60.6173524,-33.05988477
PIGHIN,SAN MARTIN 2396,ALVEAR,ROSARIO,SANTA FE,2126,-60.62025019,-33.06015482
LUPO,25 DE MAYO 770,PUEBLO ANDINO,IRIONDO,SANTA FE,2214,-60.87701686,-32.67093604
GIUDICE,LISANDRO DE LA TORRE 672,PUEBLO ANDINO,IRIONDO,SANTA FE,2214,-60.87790316,-32.66603648
BUCCELLA,AV. 9 DE JULIO 1533,AREQUITO,CASEROS,SANTA FE,2183,-61.47140869,-33.14188976
BACHMAN,B. LOPEZ 1686,AREQUITO,CASEROS,SANTA FE,2183,,
LIBARDI,B. LOPEZ 1367,AREQUITO,CASEROS,SANTA FE,2183,,
PEDRIDO,B. LOPEZ 1568,AREQUITO,CASEROS,SANTA FE,2183,,
U.O.M.,CORDOBA 1202,AREQUITO,CASEROS,SANTA FE,2183,-61.4757447,-33.14815063
GRIVARELLO,DR. J. MANINO 1643,AREQUITO,CASEROS,SANTA FE,2183,,
BIAGETTI,14 DE DICIEMBRE 1802,ARMSTRONG,BELGRANO,SANTA FE,2508,-61.60520288,-32.78135573
SANTINELLI,14 DE DICIEMBRE 1315,ARMSTRONG,BELGRANO,SANTA FE,2508,-61.59858514,-32.78253724
PAGURA,BV ROLDAN 1677,ARMSTRONG,BELGRANO,SANTA FE,2508,-61.60384508,-32.7828889
FRANCISCONI,BV. FLOTRON 1745,ARMSTRONG,BELGRANO,SANTA FE,2508,,
ROQUETTA,SARGENTO CABRAL 884,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.73087413,-32.7525916
ALZUGARAY,URIBURU 1405,SAN LORENZO,SAN LORENZO,SANTA FE,2200,-60.74054402,-32.7474758
AMADIO,MARIANO MORENO 70,SANCTI SPIRITU,GENERAL LÓPEZ,SANTA FE,2617,-62.2415961,-34.0106042
BEJARANO,RIVADAVIA 303,SANCTI SPIRITU,GENERAL LÓPEZ,SANTA FE,2617,-62.24289034,-34.00810243
BALSAMO,BV.ROLDAN 1501,ARMSTRONG,BELGRANO,SANTA FE,2508,-61.60142079,-32.78331394
RUBICINI,DELFOR CABRERA 1487,ARMSTRONG,BELGRANO,SANTA FE,2508,-61.60258043,-32.78880373
GRIFFA,FRENCH 1564,ARMSTRONG,BELGRANO,SANTA FE,2508,,
TERRANEO,SAN MARTIN 1453,ARMSTRONG,BELGRANO,SANTA FE,2508,-61.60109036,-32.78469631
GAUDIO,GRAL LOPEZ 43,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.51750221,-33.15514131
BRACCIO,H. IRIGOYEN 230,ARROYO SECO,ROSARIO,SANTA FE,2128,,
DELVECCHIO,HUMBERTO PRIMO 655,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.50469447,-33.15627234
GRASSO,INT. CONSTANTINI 53,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.50079439,-33.15714805
ARGUTTI,J. B .JUSTO 374,ARROYO SECO,ROSARIO,SANTA FE,2128,,
DE LUCA,LIBERTAD 231,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.51363809,-33.15527714
TAGLIARINO,LIBERTAD 576,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.5105735,-33.15274424
DIMAURO,MORENO 31,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.50732528,-33.16291925
MALUCCHI,SAN MARTIN 98,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.50594971,-33.16065152
TOGNETTI,SAN MARTIN 337,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.50830968,-33.15863636
NIEVAS,YRIGOYEN 443 bis,ARROYO SECO,ROSARIO,SANTA FE,2128,-60.51922954,-33.16058794
PEROTTI,INDEPENDENCIA 613,ARTEAGA,CASEROS,SANTA FE,2187,-61.79416967,-33.09125165
FERRETTI,ROGELIO NARDI 598,ARTEAGA,CASEROS,SANTA FE,2187,-61.79121301,-33.08500798
ARTEAGA,SAN MARTIN 405,ARTEAGA,CASEROS,SANTA FE,2187,-61.79256525,-33.09267144
DEL PUEBLO,SAN MARTIN 80,ARTEAGA,CASEROS,SANTA FE,2187,-61.7911989,-33.08915593
FERRONI,SAN MARTIN 145,ARTEAGA,CASEROS,SANTA FE,2187,-61.79139673,-33.08986632
ROGELIO TERRE,MARIANO MORENO 199,BERAVEBU,CASEROS,SANTA FE,2826,,
FRAPPA,R. TORRE 524,BERAVEBU,CASEROS,SANTA FE,2826,,
BERAVEBU,ROGELIO TERRE 747,BERAVEBU,CASEROS,SANTA FE,2826,-61.86348207,-33.34022902
MUTUAL C .M. DEPORT. BERAVEBU,S. DE IRIONDO 538,BERAVEBU,CASEROS,SANTA FE,2826,,
PAOLUCCI,AV. SAN MARTIN 1199,BIGAND,CASEROS,SANTA FE,2177,-61.1813157,-33.37537211
ERCEG,CORDOBA 1422,BIGAND,CASEROS,SANTA FE,2177,-61.18603477,-33.37405528
ITURBE,R DE ESCALADA 1444,BIGAND,CASEROS,SANTA FE,2177,,
BATISTA,RIVADAVIA 1498,BIGAND,CASEROS,SANTA FE,2177,-61.18616776,-33.37541148
CLAPIZ,SARMIENTO 321,BIGAND,CASEROS,SANTA FE,2177,-61.18453467,-33.37553945
BIONDI,ALTAMIRANO 521,BOMBAL,CONSTITUCIÓN,SANTA FE,2179,-61.319553,-33.4586295
JUAN,AV. SAN MARTIN 238,BOMBAL,CONSTITUCIÓN,SANTA FE,2179,-61.31943555,-33.45635889
FARMACIA STAMPELLA,AV. SAN MARTIN 148,BOMBAL,CONSTITUCIÓN,SANTA FE,2179,-61.32013691,-33.45548808
FARMACIA TREGGIA,AV. SAN MARTIN 334,BOMBAL,CONSTITUCIÓN,SANTA FE,2179,-61.31868286,-33.45733062
ROSSO,9 DE JULIO 29,BOUQUET,BELGRANO,SANTA FE,2523,-61.8896158,-32.42221548
PIRES,RIVADAVIA 197,BOUQUET,BELGRANO,SANTA FE,2523,-61.88882644,-32.424072
TABORDA,SAN MARTIN 862,BUSTINZA,IRIONDO,SANTA FE,2501,-61.29190223,-32.73994052
BERASI,JUAN GODEKEN  851,CAFFERATA,GENERAL LÓPEZ,SANTA FE,2643,,
ASOC. MUT .JUVENTUD UNIDA,SAN MARTIN 998,CAFFERATA,GENERAL LÓPEZ,SANTA FE,2643,-62.08307329,-33.44058112
BARBIERO,AVELLANEDA  498,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.38652445,-32.80982399
MEZZANO,BV. CENTENARIO 802,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.39205763,-32.81477818
RACCA,BV. CENTENARIO 1474,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.40178757,-32.81302827
GIRI,INDEPENDENCIA 506,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.40654005,-32.81332288
TAULAMET,LAPRIDA 802,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.4016815,-32.81121307
ADEO,LAVALLE 1304,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.40090114,-32.81929731
ASOC. MUT. FERROVIARIA,LAVALLE 472,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.38893616,-32.82136144
GRAVIER,LAVALLE 1102,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.39812671,-32.81977926
SIMARA (AMAS),LAVALLE 1044 loc. 8 y 9,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,,
GARCIA,MARCONI 396,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.38167649,-32.81887889
TORRE,Moreno 356,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.396161,-32.81689
TERZONI,MORENO  302,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.39617459,-32.81755543
LOVATO,OROÑO 821,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.3886182,-32.81256693
PALAZZESI,PELLEGRINI 16,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.39975018,-32.82054297
IADANZA,RIVADAVIA 503,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.38874546,-32.81885335
GALFRE,SARMIENTO 25,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.39224625,-32.82172688
BARONIO,URQUIZA 801,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.39556952,-32.8294994
HOSPITAL PROVINCIAL SAN JOSE,URQUIZA 750,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.39488486,-32.82962019
ZONA DE SALUD VI,URQUIZA 750,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,2500,-61.39488486,-32.82962019
UGOLINI,SAN MARTIN 670,CAÑADA DEL UCLE,GENERAL LÓPEZ,SANTA FE,2635,-61.60923962,-33.40771529
FOGLIA,TTE. GENERAL LONARDI 440,CAÑADA RICA,CONSTITUCIÓN,SANTA FE,2105,,
FARMACIA RUCCI,9 de Julio 177,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,-60.7173316,-32.8205323
CEBALLOS,AV SAN LORENZO 229,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
PERLO,AV. EVA PERON 586,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
ALARCON,AV. SAN LORENZO 3147,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
FARMACIA FERNANDEZ,Avenida San Lorenzo 1629,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,-60.716289,-32.8170211
ROJAS,AV. SAN LORENZO 901,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
ROSARIO,AV. SAN LORENZO 671,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
ZACCO,AV. SAN ROQUE 35,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
ROSSINI,C. COLON 13,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
CINALLI,CELEDONIO ESCALADA 50,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
GIALLEONARDO,COLON 799,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
FARMACIA GONZALEZ,Colón 1312,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
GAIA,JUJUY 573,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
VILLAREAL,JUJUY 31,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
RICCA,PTE. PERON 99,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
YUS,SALTA 60,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,2154,,
SAN MARTIN,1° DE MAYO 443,CARCARAÑA,SAN LORENZO,SANTA FE,2138,,
CUSUMANO,AV. LA PLATA 1660,CARCARAÑA,SAN LORENZO,SANTA FE,2138,,
PIKHART,AVDA. LA PLATA 654,CARCARAÑA,SAN LORENZO,SANTA FE,2138,,
GASSMANN,BELGRANO 1032,CARCARAÑA,SAN LORENZO,SANTA FE,2138,-61.15567577,-32.85618725
LA CUMBRE,BELGRANO 1433,CARCARAÑA,SAN LORENZO,SANTA FE,2138,-61.14986001,-32.85725328
PITTERI,EVA PERON 536,CARCARAÑA,SAN LORENZO,SANTA FE,2138,-61.15898217,-32.85612642
NARDI,SAN MARTIN 726,CARCARAÑA,SAN LORENZO,SANTA FE,2138,-61.15942302,-32.85384369
BERASAIN,SARMIENTO 1055,CARCARAÑA,SAN LORENZO,SANTA FE,2138,-61.15569346,-32.85757209
SOC. ITALIANA DE S. M .,SARMIENTO 1405/23,CARCARAÑA,SAN LORENZO,SANTA FE,2138,-61.15063832,-32.85845687
TRUCCO,MITRE 335,CARMEN,GENERAL LÓPEZ,SANTA FE,2618,-61.75856055,-33.73365443
KURTH,RIVADAVIA  354,CARMEN,GENERAL LÓPEZ,SANTA FE,2618,-61.75920497,-33.73075058
PALACIOS,OLMOS 453,CARRERAS,GENERAL LÓPEZ,SANTA FE,2729,-61.31081206,-33.60062558
BOCA,SARMIENTO 498,CARRERAS,GENERAL LÓPEZ,SANTA FE,2729,-61.30699641,-33.59765168
HOSPITAL SAN CARLOS,9 DE JULIO 2351,CASILDA,CASEROS,SANTA FE,2170,-61.15744866,-33.03641695
AUGUSTO,BUENOS AIRES 1830,CASILDA,CASEROS,SANTA FE,2170,-61.16314536,-33.04268047
CARDOZO,BUENOS AIRES 2768,CASILDA,CASEROS,SANTA FE,2170,-61.17296293,-33.0480994
LA ROSA,BUENOS AIRES 2184,CASILDA,CASEROS,SANTA FE,2170,-61.16695802,-33.04478459
MARONI,BUENOS AIRES 3335,CASILDA,CASEROS,SANTA FE,2170,-61.17885026,-33.05130462
BLANCO,BUENOS AIRES  2430,CASILDA,CASEROS,SANTA FE,2170,-61.16947074,-33.04618014
MILAN,BV. VILLADA 2041,CASILDA,CASEROS,SANTA FE,2170,-61.16957921,-33.03871315
VILLADA,BV. VILLADA 2334,CASILDA,CASEROS,SANTA FE,2170,-61.1725662,-33.04034464
FARMACIA BALEANI,DANTE ALIGHIERI 2202,CASILDA,CASEROS,SANTA FE,2170,-61.16580583,-33.04664518
GAIDO,DANTE ALIGHIERI 1701,CASILDA,CASEROS,SANTA FE,2170,-61.16042549,-33.04376076
CAMPANINI,ECHEVERRIA  2564,CASILDA,CASEROS,SANTA FE,2170,-61.1779857,-33.03772468
FUEYO,ESPAÑA 2199,CASILDA,CASEROS,SANTA FE,2170,-61.16882361,-33.04454172
CASILDA,FRAY LUIS BELTRAN 2401,CASILDA,CASEROS,SANTA FE,2170,-61.17054836,-33.04425194
PRESSIANI,H. YRIGOYEN 2594,CASILDA,CASEROS,SANTA FE,2170,,
TOSCANELLI,H. YRIGOYEN 1102,CASILDA,CASEROS,SANTA FE,2170,,
BIANUCCI,HIPOLITO YRIGOYEN 1701,CASILDA,CASEROS,SANTA FE,2170,-61.1625098,-33.04107236
MARSILI,L. DE LA TORRE 1305,CASILDA,CASEROS,SANTA FE,2170,,
PIOLETTI,L. DE LA TORRE 2601,CASILDA,CASEROS,SANTA FE,2170,,
ASOC. MUT. EMPLEADOS COMERCIO S.F.,LISANDRO DE LA TORRE 2241,CASILDA,CASEROS,SANTA FE,2170,-61.16689535,-33.04593006
ASOC. MUT C. A. DEF. BANFIELD,MITRE 1833,CASILDA,CASEROS,SANTA FE,2170,-61.16731208,-33.04839671
OLMOS,MITRE 2599,CASILDA,CASEROS,SANTA FE,2170,-61.17253738,-33.04164882
U.O.M.,MORENO 2447,CASILDA,CASEROS,SANTA FE,2170,-61.1735807,-33.04409511
ASOC. MUT AYUDA  ASOC. C .A .UNION CSSCASILDENSE,OVIDIO LAGOS 2744,CASILDA,CASEROS,SANTA FE,2170,,
GONZALEZ,OVIDIO LAGOS 1848,CASILDA,CASEROS,SANTA FE,2170,,
PIERABELLA A.,OVIDIO LAGOS 1101,CASILDA,CASEROS,SANTA FE,2170,,
REVELANT,OVIDIO LAGOS 2290,CASILDA,CASEROS,SANTA FE,2170,,
MARTINEZ,SAN MARTIN 1744,CASILDA,CASEROS,SANTA FE,2170,-61.16773515,-33.04974464
MUTUAL CAMIONEROS,SARMIENTO  2237,CASILDA,CASEROS,SANTA FE,2170,-61.16701841,-33.04308571
PACINI,BALCARCE 1744,CHABAS,CASEROS,SANTA FE,2173,-61.36132796,-33.24192733
BIANCHINI,LAVALLE 1457,CHABAS,CASEROS,SANTA FE,2173,-61.3562493,-33.24847013
DEL GRECCO,MITRE  1583,CHABAS,CASEROS,SANTA FE,2173,-61.35682735,-33.24635027
APLA,MORENO 1865,CHABAS,CASEROS,SANTA FE,2173,-61.35949273,-33.24146651
BUSILACCHI,MORENO 1639,CHABAS,CASEROS,SANTA FE,2173,-61.36105598,-33.24341872
TORRES,ROSARIO 1698,CHABAS,CASEROS,SANTA FE,2173,-61.36009085,-33.24825164
GISMONDI,SAN MARTIN 1799,CHABAS,CASEROS,SANTA FE,2173,-61.35659059,-33.24392642
CAMUSSO,9 DE JULIO 509,CHAÑAR LADEADO,CASEROS,SANTA FE,2173,-62.03813711,-33.32383994
MOMBELLY,9 DE JULIO 598,CHAÑAR LADEADO,CASEROS,SANTA FE,2173,-62.03689888,-33.32405672
MUTUAL CLUB CHAÑARENSE,9 DE JULIO 557,CHAÑAR LADEADO,CASEROS,SANTA FE,2173,-62.0374693,-33.32395686
FEDERICA,AV. SAN MARTIN 451,CHAÑAR LADEADO,CASEROS,SANTA FE,2173,-62.03868025,-33.32553449
SOC. ITALIANA DE SOCORROS,ITALIA 558,CHAÑAR LADEADO,CASEROS,SANTA FE,2173,-62.03975979,-33.32405562
LISI,SAN MARTIN 765,CHAÑAR LADEADO,CASEROS,SANTA FE,2173,-62.03780021,-33.32204275
DALMASSO,SANTA FE 328,CHAÑAR LADEADO,CASEROS,SANTA FE,2173,-62.04032096,-33.32225504
ASOC .MUT. DE SOCIOS C.A.S.M.,ESPAÑA 167,CHOVET,GENERAL LÓPEZ,SANTA FE,2633,-61.60543976,-33.6002891
BOVERIS,MALVINAS 162,CHOVET,GENERAL LÓPEZ,SANTA FE,2633,-61.60240705,-33.59746401
GAMULIN,SAN MARTIN 455,CHOVET,GENERAL LÓPEZ,SANTA FE,2633,-61.60830667,-33.6006093
SAN AGUSTIN,SARMIENTO 631,CHOVET,GENERAL LÓPEZ,SANTA FE,2633,-61.60544664,-33.59952751
BIROCCO,CENTENARIO  561,CARRIZALES (EST. CLARKE),IRIONDO,SANTA FE,2218,,
CERVETTO,ESPAÑA 860,CLASSON,IRIONDO,SANTA FE,2146,-61.29204038,-32.463121
ROSSETTI,AV. LAS COLONIAS 146,CORONEL ARNOLD,SAN LORENZO,SANTA FE,2123,,
GIUNTOLI,BELGRANO 588,CORONEL BOGADO,ROSARIO,SANTA FE,2103,-60.60260465,-33.31521456
DERICO,MORENO 571,CORONEL BOGADO,ROSARIO,SANTA FE,2103,-60.60368243,-33.31580531
DALESIO,SAN MARTIN 190,CORONEL BOGADO,ROSARIO,SANTA FE,2103,-60.60205535,-33.3160927
MARCELA VENTOLA,MAIPU 170,CORONEL RODOLFO S. DOMINGUEZ,ROSARIO,SANTA FE,2105,-60.71727837,-33.18074619
MAZZONE,25 DE MAYO 1150,CORREA,IRIONDO,SANTA FE,2506,-61.25442855,-32.8481907
DON GUILLERMO,25 DE MAYO Y BELGRANO 1026,CORREA,IRIONDO,SANTA FE,2506,,
VIOLA,RIVADAVIA 1278,CORREA,IRIONDO,SANTA FE,2506,-61.25531111,-32.84910695
SANTECCHIA,SARMIENTO 1148,CORREA,IRIONDO,SANTA FE,2506,-61.25358712,-32.84769368
DUHALDE,AV CRISTOPHERSEN 267,DIEGO DE ALVEAR,GENERAL LÓPEZ,SANTA FE,6036,,
ALDAZ,25 DE MAYO  715,ELORTONDO,GENERAL LÓPEZ,SANTA FE,2732,-61.61459609,-33.70104015
REQUEJO,9 DE JULIO 763,ELORTONDO,GENERAL LÓPEZ,SANTA FE,2732,-61.61709667,-33.70228896
GALIMBERTI,BELGRANO 1418,ELORTONDO,GENERAL LÓPEZ,SANTA FE,2732,-61.62165104,-33.70257938
REYNOSO,LIBERTAD 559,ELORTONDO,GENERAL LÓPEZ,SANTA FE,2732,-61.60993599,-33.69780629
BOVERIS,SAN MARTIN 1001,ELORTONDO,GENERAL LÓPEZ,SANTA FE,2732,-61.61648934,-33.69994481
GUARESCHI,SAN MARTIN 1167,ELORTONDO,GENERAL LÓPEZ,SANTA FE,2732,-61.61873981,-33.70050228
LILA,OCAMPO 1880,ROSARIO,ROSARIO,SANTA FE,2000,-60.65403394,-32.96450676
LIBERATORE,LAGOS OVIDIO AV 5436,ROSARIO,ROSARIO,SANTA FE,2000,-60.67560997,-33.00116431
